Date,Time,Blane_before_hpgr
6/10/2019,17:05:00,1835
6/10/2019,21:05:00,1890
6/10/2019,23:05:00,1750
6/11/2019,1:05:00,1890
6/11/2019,3:05:00,1779
6/11/2019,5:05:00,1835
6/13/2019,5:05:00,1970
6/13/2019,7:05:00,1970
6/13/2019,9:05:00,1863
6/13/2019,11:05:00,1995
6/13/2019,13:05:00,1890
6/13/2019,17:05:00,1835
6/13/2019,19:05:00,1890
6/13/2019,21:10:00,1890
6/14/2019,15:05:00,1890
6/14/2019,17:05:00,1890
6/14/2019,19:05:00,1691
6/15/2019,21:05:00,1835
6/16/2019,1:05:00,1890
6/16/2019,3:15:00,1863
6/16/2019,5:05:00,1807
6/16/2019,7:05:00,1863
6/16/2019,9:50:00,1863
6/16/2019,13:05:00,1890
6/16/2019,15:05:00,1863
6/16/2019,17:05:00,1890
6/16/2019,19:05:00,1917
6/16/2019,21:05:00,2021
6/16/2019,23:05:00,1890
6/17/2019,1:05:00,1863
6/17/2019,3:05:00,1995
6/17/2019,5:05:00,1917
6/17/2019,7:05:00,1917
6/17/2019,9:05:00,1970
6/17/2019,13:05:00,1863
6/17/2019,15:05:00,1917
6/17/2019,17:05:00,1917
6/17/2019,21:05:00,1835
6/17/2019,23:05:00,1835
6/18/2019,1:05:00,1917
6/18/2019,3:05:00,1917
6/18/2019,5:05:00,2095
6/18/2019,7:05:00,1890
6/18/2019,9:05:00,1917
6/18/2019,11:05:00,1835
6/18/2019,13:05:00,1943
6/18/2019,15:05:00,1970
6/18/2019,17:05:00,1807
6/18/2019,21:05:00,1917
6/18/2019,23:05:00,1807
6/19/2019,1:05:00,1863
6/19/2019,3:05:00,1807
6/19/2019,5:05:00,2021
6/19/2019,9:05:00,1890
6/19/2019,13:05:00,1917
6/19/2019,15:05:00,1890
6/19/2019,17:05:00,1943
6/19/2019,19:05:00,1917
6/19/2019,21:05:00,1917
6/19/2019,23:05:00,1890
6/20/2019,1:05:00,1863
6/20/2019,3:05:00,1835
6/20/2019,5:05:00,1863
6/20/2019,7:05:00,1890
6/20/2019,9:05:00,1863
6/20/2019,11:05:00,1835
6/20/2019,13:05:00,1863
6/20/2019,15:05:00,1863
6/20/2019,17:05:00,1890
6/20/2019,19:05:00,1750
6/20/2019,21:05:00,1917
6/20/2019,22:50:00,1807
6/21/2019,1:05:00,1779
6/21/2019,3:05:00,1863
6/21/2019,5:15:00,1565
6/21/2019,9:05:00,1779
6/21/2019,11:05:00,1779
6/21/2019,13:05:00,1863
6/21/2019,15:05:00,1835
6/22/2019,3:05:00,1890
6/22/2019,7:05:00,1660
6/22/2019,9:05:00,1779
6/22/2019,11:05:00,1750
6/22/2019,13:05:00,1917
6/22/2019,15:05:00,1943
6/22/2019,17:05:00,1890
6/22/2019,19:05:00,1943
6/22/2019,21:05:00,1970
6/23/2019,1:05:00,1943
6/23/2019,3:05:00,1943
6/23/2019,5:05:00,1917
6/23/2019,7:05:00,1917
6/23/2019,11:05:00,1917
6/23/2019,12:55:00,1917
6/23/2019,15:05:00,1807
6/23/2019,17:05:00,1807
6/23/2019,19:05:00,1835
6/23/2019,21:05:00,1970
6/24/2019,1:05:00,2021
6/24/2019,3:15:00,1890
6/24/2019,5:05:00,1807
6/24/2019,7:05:00,1779
6/24/2019,9:05:00,1807
6/24/2019,11:05:00,1835
6/24/2019,13:05:00,1691
6/24/2019,15:05:00,1807
6/24/2019,17:05:00,1835
6/24/2019,19:05:00,1807
6/24/2019,21:05:00,1807
6/24/2019,23:20:00,1835
6/25/2019,1:05:00,1890
6/25/2019,3:05:00,1807
6/25/2019,7:05:00,1943
6/25/2019,9:05:00,1890
6/25/2019,11:05:00,1917
6/25/2019,13:05:00,1917
6/25/2019,17:05:00,1863
6/25/2019,19:05:00,1943
6/25/2019,21:05:00,1835
6/25/2019,23:05:00,1779
6/26/2019,1:05:00,1750
6/26/2019,3:05:00,1750
6/26/2019,5:05:00,1890
6/26/2019,7:05:00,1890
6/26/2019,11:05:00,1943
6/26/2019,13:05:00,1807
6/26/2019,15:05:00,1890
6/26/2019,17:05:00,1750
6/26/2019,19:05:00,1750
6/26/2019,21:05:00,1779
6/26/2019,23:05:00,1779
6/27/2019,1:05:00,1750
6/27/2019,3:15:00,1750
6/27/2019,5:05:00,1863
6/27/2019,7:05:00,1807
6/27/2019,9:05:00,1835
6/27/2019,13:05:00,1835
6/27/2019,15:05:00,1807
6/27/2019,17:05:00,1863
6/27/2019,19:05:00,1863
6/27/2019,21:05:00,1890
6/27/2019,23:05:00,1807
6/28/2019,3:05:00,1779
6/28/2019,5:05:00,1779
6/28/2019,7:05:00,1835
6/28/2019,11:05:00,1863
6/28/2019,13:05:00,1863
6/28/2019,15:25:00,1807
6/28/2019,17:05:00,1863
6/28/2019,19:05:00,1835
6/28/2019,21:05:00,1779
6/28/2019,23:05:00,1721
6/29/2019,1:05:00,1721
6/29/2019,3:05:00,1807
6/29/2019,5:05:00,1807
6/29/2019,7:05:00,1629
6/29/2019,9:05:00,1721
6/29/2019,11:05:00,1750
6/29/2019,13:05:00,1835
6/29/2019,15:05:00,1779
6/29/2019,17:05:00,1779
6/29/2019,19:00:00,1835
6/29/2019,21:05:00,1863
6/29/2019,23:05:00,1807
6/30/2019,1:05:00,1835
6/30/2019,3:05:00,1721
6/30/2019,5:05:00,1807
6/30/2019,7:30:00,1807
6/30/2019,9:05:00,1835
6/30/2019,11:05:00,1890
6/30/2019,13:05:00,1750
6/30/2019,15:05:00,1721
6/30/2019,17:05:00,1835
6/30/2019,19:05:00,1807
6/30/2019,23:05:00,1835
7/1/2019,1:05:00,1721
7/1/2019,3:15:00,1807
7/1/2019,5:05:00,1779
7/1/2019,11:05:00,1863
7/1/2019,17:05:00,1750
7/1/2019,19:05:00,1750
7/1/2019,21:05:00,1890
7/1/2019,23:05:00,1721
7/2/2019,1:05:00,1721
7/2/2019,5:05:00,1779
7/2/2019,7:05:00,1807
7/2/2019,9:30:00,1779
7/2/2019,11:05:00,1835
7/2/2019,13:15:00,1721
7/2/2019,15:05:00,1691
7/2/2019,17:05:00,1721
7/2/2019,19:15:00,1863
7/2/2019,23:05:00,1721
7/3/2019,1:25:00,1691
7/3/2019,3:05:00,1721
7/3/2019,5:05:00,1691
7/3/2019,7:05:00,1629
7/3/2019,11:05:00,1660
7/3/2019,13:05:00,1721
7/3/2019,15:10:00,1750
7/3/2019,17:05:00,1660
7/3/2019,19:05:00,1660
7/3/2019,21:05:00,1660
7/3/2019,23:05:00,1660
7/4/2019,1:05:00,1660
7/4/2019,3:05:00,1629
7/4/2019,5:05:00,1691
7/4/2019,7:05:00,1629
7/4/2019,9:05:00,1691
7/4/2019,13:05:00,1691
7/4/2019,15:05:00,1598
7/4/2019,17:05:00,1629
7/4/2019,19:05:00,1750
7/4/2019,21:05:00,1660
7/4/2019,23:05:00,1660
7/5/2019,1:05:00,1598
7/5/2019,3:05:00,1565
7/5/2019,5:05:00,1629
7/5/2019,7:05:00,1629
7/5/2019,9:05:00,1807
7/5/2019,13:05:00,1565
7/5/2019,15:05:00,1598
7/5/2019,17:05:00,1565
7/5/2019,19:05:00,1598
7/5/2019,23:05:00,1691
7/6/2019,1:05:00,1660
7/6/2019,3:15:00,1691
7/6/2019,5:05:00,1721
7/6/2019,7:05:00,1721
7/6/2019,9:05:00,1721
7/6/2019,11:05:00,1660
7/6/2019,13:05:00,1721
7/6/2019,15:05:00,1750
7/6/2019,17:05:00,1721
7/6/2019,19:05:00,1750
7/6/2019,21:05:00,1721
7/7/2019,1:05:00,1660
7/7/2019,3:05:00,1721
7/7/2019,5:05:00,1660
7/7/2019,7:05:00,1721
7/7/2019,9:05:00,1660
7/7/2019,13:05:00,1660
7/7/2019,15:05:00,1629
7/7/2019,17:20:00,1721
7/7/2019,19:05:00,1660
7/7/2019,21:05:00,1691
7/7/2019,23:05:00,1629
7/8/2019,3:05:00,1779
7/8/2019,5:05:00,1721
7/8/2019,7:05:00,1691
7/8/2019,11:05:00,1691
7/8/2019,13:05:00,1721
7/8/2019,15:05:00,1807
7/8/2019,17:05:00,1807
7/8/2019,19:05:00,1750
7/8/2019,21:05:00,1660
7/8/2019,23:05:00,1691
7/9/2019,3:05:00,1691
7/9/2019,5:05:00,1863
7/9/2019,7:05:00,1807
7/9/2019,9:05:00,1863
7/9/2019,11:05:00,1779
7/9/2019,13:05:00,1750
7/9/2019,15:05:00,1721
7/9/2019,19:05:00,1691
7/9/2019,21:05:00,1807
7/10/2019,1:05:00,1807
7/10/2019,5:05:00,1835
7/10/2019,7:05:00,1890
7/10/2019,9:05:00,1863
7/10/2019,11:05:00,1835
7/10/2019,13:05:00,1917
7/10/2019,15:20:00,1750
7/10/2019,17:05:00,1750
7/10/2019,19:05:00,1691
7/10/2019,21:15:00,1779
7/10/2019,23:05:00,1890
7/11/2019,1:05:00,1863
7/11/2019,3:15:00,1750
7/11/2019,7:05:00,1721
7/11/2019,9:05:00,1807
7/11/2019,11:05:00,1835
7/11/2019,13:05:00,1807
7/11/2019,15:05:00,1835
7/11/2019,17:05:00,1863
7/11/2019,19:05:00,1863
7/11/2019,21:05:00,1779
7/11/2019,23:05:00,1750
7/12/2019,3:05:00,1721
7/12/2019,5:05:00,1807
7/12/2019,7:05:00,1750
7/12/2019,9:05:00,1807
7/12/2019,11:05:00,1779
7/12/2019,15:05:00,1835
7/12/2019,19:15:00,1917
7/12/2019,21:05:00,1835
7/12/2019,23:05:00,1835
7/13/2019,1:05:00,1721
7/13/2019,3:05:00,1750
7/13/2019,5:15:00,1835
7/13/2019,9:05:00,1779
7/13/2019,11:05:00,1721
7/13/2019,13:05:00,1721
7/13/2019,17:05:00,1750
7/13/2019,19:05:00,1721
7/13/2019,21:05:00,1750
7/14/2019,1:05:00,1779
7/14/2019,3:05:00,1721
7/14/2019,7:05:00,1807
7/14/2019,11:05:00,1750
7/14/2019,13:05:00,1721
7/14/2019,15:05:00,1691
7/14/2019,17:05:00,1779
7/14/2019,19:05:00,1750
7/14/2019,23:05:00,1660
7/15/2019,3:05:00,1807
7/15/2019,5:05:00,1807
7/15/2019,9:05:00,1807
7/15/2019,11:15:00,1779
7/15/2019,13:05:00,1750
7/15/2019,19:05:00,1750
7/15/2019,21:05:00,1691
7/15/2019,23:05:00,1750
7/16/2019,1:05:00,1807
7/16/2019,3:05:00,1807
7/16/2019,7:05:00,1750
7/16/2019,9:05:00,1721
7/16/2019,11:05:00,1779
7/16/2019,13:05:00,1863
7/16/2019,15:05:00,1835
7/16/2019,17:05:00,1807
7/16/2019,21:05:00,1807
7/16/2019,23:05:00,1835
7/17/2019,1:15:00,1779
7/17/2019,3:05:00,1750
7/17/2019,5:05:00,1863
7/17/2019,7:05:00,1890
7/17/2019,9:05:00,1835
7/17/2019,11:05:00,1890
7/17/2019,13:05:00,1835
7/17/2019,15:05:00,1835
7/17/2019,17:15:00,1835
7/17/2019,19:05:00,1807
7/17/2019,21:05:00,1863
7/17/2019,23:05:00,1835
7/18/2019,1:05:00,1835
7/18/2019,3:05:00,1863
7/18/2019,5:05:00,1863
7/18/2019,9:05:00,1835
7/18/2019,11:05:00,1863
7/18/2019,13:05:00,1835
7/18/2019,17:05:00,1750
7/18/2019,19:05:00,1779
7/18/2019,21:05:00,1917
7/18/2019,23:05:00,1835
7/19/2019,3:05:00,1750
7/19/2019,5:05:00,1835
7/19/2019,7:05:00,1807
7/19/2019,9:05:00,1863
7/19/2019,11:05:00,1807
7/19/2019,13:05:00,1835
7/19/2019,15:05:00,1835
7/19/2019,17:05:00,1835
7/19/2019,19:05:00,1835
7/19/2019,21:05:00,1779
7/19/2019,23:05:00,1807
7/20/2019,1:05:00,1779
7/20/2019,3:05:00,1807
7/20/2019,5:05:00,1863
7/20/2019,7:05:00,1807
7/20/2019,9:05:00,1890
7/20/2019,11:05:00,1807
7/20/2019,13:05:00,1863
7/20/2019,15:05:00,1835
7/20/2019,17:05:00,1835
7/20/2019,19:05:00,1835
7/20/2019,21:05:00,1917
7/20/2019,23:05:00,1807
7/21/2019,3:05:00,1721
7/21/2019,5:05:00,1835
7/21/2019,7:05:00,1835
7/21/2019,9:05:00,1970
7/21/2019,11:05:00,1863
7/21/2019,13:15:00,1807
7/21/2019,15:05:00,1835
7/21/2019,17:05:00,1863
7/21/2019,19:05:00,1863
7/21/2019,21:05:00,1943
7/21/2019,23:05:00,1779
7/22/2019,1:05:00,1750
7/22/2019,3:05:00,1863
7/22/2019,5:05:00,1890
7/22/2019,7:05:00,1835
7/22/2019,9:05:00,1779
7/22/2019,11:05:00,1835
7/22/2019,13:05:00,1890
7/22/2019,15:05:00,1779
7/22/2019,17:05:00,1750
7/22/2019,19:05:00,1970
7/22/2019,21:05:00,1917
7/22/2019,23:05:00,1890
7/24/2019,1:05:00,1835
7/24/2019,3:05:00,1779
7/24/2019,5:05:00,1807
7/24/2019,7:05:00,1779
7/24/2019,9:05:00,1779
7/24/2019,13:05:00,1917
7/24/2019,15:05:00,1863
7/24/2019,17:05:00,1779
7/24/2019,19:05:00,1807
7/24/2019,21:05:00,1835
7/24/2019,23:15:00,1807
7/25/2019,1:05:00,1750
7/25/2019,3:05:00,1779
7/25/2019,5:05:00,1779
7/25/2019,7:05:00,1863
7/25/2019,9:05:00,1691
7/25/2019,11:05:00,1660
7/25/2019,13:05:00,1779
7/25/2019,15:05:00,1750
7/25/2019,17:05:00,1750
7/25/2019,19:05:00,1779
7/25/2019,21:05:00,1779
7/27/2019,1:05:00,1779
7/27/2019,3:05:00,1750
7/27/2019,5:05:00,1750
7/27/2019,7:05:00,1750
7/27/2019,9:05:00,1750
7/27/2019,11:05:00,1750
7/27/2019,13:05:00,1779
7/27/2019,15:05:00,1721
7/27/2019,19:05:00,1779
7/27/2019,21:05:00,1750
7/27/2019,23:20:00,1660
7/28/2019,1:05:00,1691
7/28/2019,3:05:00,1721
7/28/2019,5:05:00,1750
7/28/2019,7:05:00,1779
7/28/2019,9:05:00,1779
7/28/2019,11:05:00,1750
7/28/2019,13:05:00,1779
7/28/2019,15:05:00,1598
7/28/2019,17:05:00,1779
7/28/2019,19:05:00,1721
7/28/2019,23:05:00,1691
7/29/2019,3:05:00,1660
7/29/2019,5:05:00,1835
7/29/2019,7:05:00,1691
7/29/2019,9:05:00,1750
7/29/2019,11:05:00,1807
7/29/2019,13:05:00,1807
7/29/2019,15:05:00,1807
7/29/2019,17:05:00,1750
7/29/2019,19:05:00,1779
7/29/2019,21:05:00,1779
7/29/2019,23:05:00,1835
7/30/2019,1:05:00,1835
7/30/2019,3:05:00,1750
7/30/2019,5:05:00,1807
7/30/2019,7:05:00,1750
7/30/2019,9:05:00,1807
7/30/2019,11:05:00,1835
7/30/2019,13:05:00,1807
7/30/2019,17:05:00,1807
7/30/2019,19:05:00,1750
7/30/2019,21:05:00,1629
7/31/2019,1:05:00,1835
7/31/2019,3:05:00,1890
7/31/2019,5:05:00,1750
7/31/2019,7:05:00,1750
7/31/2019,9:05:00,1807
7/31/2019,11:05:00,1750
7/31/2019,13:05:00,1863
7/31/2019,15:05:00,1835
7/31/2019,17:05:00,1835
7/31/2019,19:05:00,1835
7/31/2019,21:05:00,1779
7/31/2019,23:05:00,1807
8/1/2019,1:05:00,1835
8/1/2019,3:05:00,1779
8/1/2019,5:05:00,1750
8/1/2019,9:05:00,1750
8/1/2019,11:05:00,1750
8/1/2019,13:05:00,1835
8/1/2019,15:05:00,1835
8/1/2019,17:05:00,1835
8/1/2019,19:05:00,1835
8/1/2019,21:05:00,1779
8/1/2019,23:05:00,1779
8/2/2019,1:05:00,1779
8/2/2019,3:05:00,1835
8/2/2019,7:05:00,1807
8/2/2019,9:05:00,1721
8/2/2019,11:05:00,1691
8/2/2019,13:05:00,1807
8/2/2019,15:05:00,1779
8/2/2019,17:05:00,1807
8/2/2019,19:15:00,1779
8/2/2019,21:05:00,1779
8/2/2019,23:05:00,1863
8/3/2019,3:05:00,1835
8/3/2019,5:05:00,1691
8/3/2019,9:05:00,1750
8/3/2019,11:05:00,1721
8/3/2019,13:05:00,1807
8/3/2019,15:05:00,1807
8/3/2019,17:00:00,1807
8/3/2019,19:05:00,1807
8/3/2019,21:05:00,1835
8/3/2019,23:05:00,1890
8/4/2019,1:00:00,1890
8/4/2019,3:05:00,1863
8/4/2019,5:05:00,1807
8/4/2019,7:05:00,1807
8/4/2019,9:05:00,1807
8/4/2019,13:05:00,1750
8/4/2019,15:05:00,1464
8/4/2019,17:05:00,1863
8/4/2019,19:05:00,1750
8/4/2019,21:05:00,1807
8/4/2019,23:05:00,1807
8/5/2019,1:05:00,1691
8/5/2019,3:05:00,1779
8/5/2019,5:05:00,1835
8/5/2019,7:05:00,1807
8/5/2019,9:05:00,1779
8/5/2019,11:05:00,1779
8/5/2019,13:05:00,1807
8/5/2019,15:05:00,1721
8/5/2019,17:05:00,1691
8/5/2019,19:05:00,1750
8/5/2019,21:05:00,1779
8/5/2019,23:05:00,1750
8/6/2019,1:05:00,1721
8/6/2019,3:05:00,1598
8/6/2019,5:05:00,1807
8/6/2019,7:05:00,1779
8/6/2019,9:05:00,1779
8/6/2019,11:05:00,1807
8/6/2019,13:05:00,1750
8/6/2019,15:35:00,1863
8/6/2019,17:05:00,1721
8/6/2019,19:05:00,1750
8/6/2019,21:05:00,1807
8/6/2019,23:05:00,1721
8/7/2019,1:05:00,1660
8/7/2019,3:05:00,1750
8/7/2019,5:05:00,1807
8/7/2019,7:05:00,1750
8/7/2019,9:05:00,1750
8/7/2019,11:05:00,1750
8/7/2019,13:05:00,1721
8/7/2019,15:05:00,1750
8/7/2019,17:05:00,1807
8/7/2019,19:05:00,1750
8/7/2019,21:05:00,1807
8/7/2019,23:05:00,1750
8/8/2019,1:05:00,1691
8/8/2019,3:05:00,1779
8/8/2019,5:05:00,1779
8/8/2019,7:05:00,1807
8/8/2019,9:05:00,1779
8/8/2019,23:05:00,1890
8/9/2019,1:05:00,1890
8/9/2019,3:05:00,1835
8/9/2019,5:05:00,1835
8/9/2019,7:05:00,1807
8/9/2019,9:05:00,1807
8/9/2019,11:05:00,1835
8/9/2019,13:05:00,1835
8/9/2019,15:05:00,1835
8/9/2019,17:05:00,1943
8/9/2019,19:05:00,1970
8/9/2019,21:05:00,1890
8/9/2019,23:15:00,1943
8/10/2019,1:05:00,1917
8/10/2019,3:05:00,1863
8/10/2019,5:05:00,1890
8/10/2019,7:05:00,1917
8/10/2019,9:05:00,1863
8/10/2019,11:05:00,1835
8/10/2019,13:05:00,1835
8/10/2019,15:05:00,1890
8/10/2019,19:05:00,1863
8/10/2019,21:05:00,1863
8/10/2019,23:05:00,1890
8/11/2019,1:05:00,1863
8/11/2019,3:05:00,1890
8/11/2019,9:05:00,1943
8/11/2019,11:05:00,1807
8/11/2019,13:05:00,1835
8/11/2019,15:20:00,1835
8/11/2019,17:05:00,1890
8/11/2019,19:05:00,1835
8/11/2019,21:05:00,1807
8/11/2019,23:05:00,1917
8/12/2019,1:05:00,1863
8/12/2019,3:05:00,1890
8/12/2019,5:05:00,1890
8/12/2019,7:05:00,1807
8/12/2019,9:05:00,1863
8/12/2019,11:05:00,1890
8/12/2019,13:05:00,1807
8/12/2019,21:25:00,1835
8/12/2019,23:05:00,1917
8/13/2019,1:05:00,1890
8/13/2019,3:05:00,1863
8/13/2019,5:05:00,1917
8/13/2019,7:05:00,1917
8/13/2019,9:05:00,1917
8/13/2019,11:05:00,1863
8/13/2019,13:05:00,1890
8/13/2019,15:05:00,1917
8/13/2019,17:05:00,1863
8/13/2019,19:05:00,1890
8/13/2019,21:05:00,1835
8/13/2019,23:05:00,1863
8/14/2019,1:05:00,1863
8/14/2019,3:05:00,1807
8/14/2019,5:05:00,1943
8/14/2019,7:05:00,1890
8/14/2019,9:05:00,1890
8/14/2019,11:05:00,1890
8/14/2019,13:05:00,1807
8/14/2019,15:05:00,1863
8/14/2019,17:05:00,1863
8/14/2019,19:05:00,1835
8/14/2019,21:05:00,1863
8/14/2019,23:05:00,1835
8/15/2019,1:05:00,1835
8/15/2019,3:05:00,1863
8/15/2019,5:05:00,1863
8/15/2019,7:05:00,1917
8/15/2019,9:05:00,1890
8/15/2019,11:05:00,1890
8/15/2019,13:05:00,1779
8/15/2019,15:05:00,1890
8/15/2019,17:05:00,1890
8/15/2019,19:05:00,1835
8/15/2019,21:05:00,1721
8/15/2019,23:05:00,1691
8/16/2019,1:05:00,1691
8/16/2019,3:05:00,1721
8/16/2019,5:05:00,1807
8/16/2019,7:05:00,1750
8/16/2019,9:05:00,1721
8/16/2019,11:05:00,1691
8/16/2019,13:05:00,1835
8/16/2019,15:05:00,1807
8/16/2019,17:05:00,1835
8/16/2019,19:05:00,1807
8/16/2019,21:05:00,1779
8/16/2019,23:05:00,1835
8/17/2019,3:05:00,1691
8/17/2019,5:05:00,1691
8/17/2019,7:05:00,1691
8/17/2019,9:05:00,1691
8/17/2019,13:05:00,1691
8/17/2019,15:05:00,1835
8/17/2019,17:05:00,1750
8/17/2019,19:05:00,1691
8/17/2019,21:05:00,1691
8/17/2019,23:05:00,1779
8/18/2019,1:15:00,1721
8/18/2019,3:05:00,1890
8/18/2019,5:05:00,1598
8/18/2019,7:05:00,1750
8/18/2019,9:05:00,1629
8/18/2019,11:05:00,1660
8/18/2019,13:05:00,1779
8/18/2019,15:05:00,1807
8/18/2019,17:05:00,1750
8/18/2019,19:15:00,1721
8/18/2019,21:05:00,1750
8/18/2019,23:05:00,1750
8/19/2019,1:05:00,1691
8/19/2019,3:05:00,1779
8/19/2019,5:05:00,1750
8/19/2019,7:05:00,1660
8/19/2019,9:05:00,1660
8/19/2019,11:05:00,1691
8/19/2019,13:05:00,1835
8/19/2019,15:05:00,1750
8/19/2019,17:05:00,1660
8/19/2019,19:05:00,1721
8/19/2019,21:05:00,1750
8/19/2019,23:05:00,1598
8/20/2019,1:05:00,1721
8/20/2019,3:05:00,1750
8/20/2019,5:05:00,1565
8/20/2019,7:05:00,1660
8/20/2019,11:05:00,1691
8/20/2019,13:05:00,1660
8/20/2019,15:05:00,1629
8/20/2019,17:05:00,1691
8/20/2019,19:05:00,1629
8/20/2019,21:05:00,1598
8/20/2019,23:05:00,1532
8/21/2019,1:05:00,1721
8/21/2019,5:05:00,1629
8/21/2019,7:05:00,1835
8/21/2019,9:05:00,1598
8/21/2019,11:05:00,1691
8/21/2019,13:05:00,1598
8/21/2019,15:05:00,1598
8/21/2019,19:05:00,1750
8/21/2019,23:25:00,1750
9/21/2019,23:05:00,1807
9/22/2019,3:00:00,1807
9/23/2019,17:05:00,1807
9/23/2019,19:05:00,1835
9/24/2019,17:05:00,1750
9/24/2019,19:05:00,1750
9/24/2019,21:05:00,1970
9/25/2019,1:05:00,1750
9/25/2019,3:05:00,1750
9/25/2019,5:05:00,1721
9/25/2019,7:05:00,1779
9/25/2019,9:05:00,1691
9/25/2019,19:05:00,1750
9/25/2019,21:05:00,1835
9/25/2019,23:05:00,1660
9/26/2019,1:05:00,1691
9/26/2019,3:05:00,1750
9/26/2019,5:05:00,1691
9/26/2019,7:05:00,1660
9/26/2019,9:05:00,1721
9/26/2019,11:05:00,1691
9/26/2019,13:10:00,1721
9/26/2019,15:05:00,1691
9/27/2019,5:05:00,1660
9/27/2019,9:05:00,1660
9/27/2019,15:20:00,1691
9/27/2019,17:05:00,1721
9/27/2019,19:05:00,1721
9/27/2019,21:05:00,1779
9/27/2019,23:05:00,1750
9/28/2019,1:05:00,1721
9/28/2019,3:05:00,1779
9/28/2019,5:05:00,1691
9/28/2019,9:05:00,1750
9/28/2019,11:05:00,1721
9/28/2019,13:05:00,1779
9/28/2019,15:05:00,1721
9/28/2019,17:05:00,1779
9/28/2019,19:05:00,1691
9/28/2019,21:05:00,1691
9/28/2019,23:05:00,1750
9/29/2019,1:15:00,1807
9/29/2019,3:05:00,1721
9/29/2019,5:05:00,1750
9/29/2019,7:05:00,1807
9/29/2019,9:05:00,1863
9/29/2019,11:05:00,1750
9/29/2019,13:05:00,1750
9/29/2019,15:05:00,1750
9/29/2019,17:05:00,1660
9/29/2019,18:50:00,1629
10/2/2019,13:05:00,1750
10/2/2019,15:05:00,1779
10/2/2019,17:05:00,1660
10/2/2019,17:50:00,1750
10/2/2019,19:05:00,1750
10/2/2019,21:05:00,1750
10/2/2019,23:05:00,1660
10/3/2019,1:05:00,1750
10/3/2019,11:05:00,1750
10/3/2019,15:05:00,1807
10/3/2019,19:00:00,1807
10/3/2019,21:15:00,1863
10/4/2019,1:35:00,1863
10/4/2019,5:20:00,1779
10/4/2019,13:20:00,1835
10/4/2019,17:05:00,1807
10/4/2019,21:05:00,1750
10/4/2019,23:05:00,1721
10/5/2019,3:05:00,1807
10/5/2019,5:05:00,1750
10/5/2019,7:05:00,1721
10/5/2019,11:05:00,1779
10/5/2019,13:10:00,1807
10/5/2019,19:05:00,1970
10/5/2019,21:05:00,1807
10/6/2019,3:05:00,1835
10/6/2019,7:05:00,1779
10/6/2019,15:05:00,2021
10/6/2019,17:05:00,1750
10/6/2019,19:05:00,1750
10/6/2019,23:05:00,1835
10/7/2019,1:05:00,1750
10/7/2019,3:05:00,1807
10/7/2019,5:05:00,1835
10/7/2019,7:20:00,1835
10/7/2019,9:05:00,1835
10/7/2019,11:05:00,1863
10/7/2019,13:05:00,1750
10/7/2019,15:05:00,1807
10/7/2019,17:05:00,1779
10/7/2019,19:05:00,1750
10/8/2019,1:05:00,1629
10/9/2019,1:05:00,1750
10/9/2019,5:05:00,1750
10/9/2019,7:05:00,1863
10/9/2019,9:05:00,1835
10/9/2019,13:15:00,1863
10/9/2019,15:05:00,1917
10/9/2019,17:05:00,1917
10/9/2019,19:05:00,1863
10/9/2019,21:05:00,1890
10/9/2019,23:05:00,1863
10/10/2019,1:05:00,1807
10/10/2019,3:05:00,1917
10/10/2019,5:05:00,1890
10/10/2019,7:05:00,1943
10/10/2019,9:05:00,1890
10/10/2019,11:05:00,1917
10/10/2019,13:05:00,1721
10/10/2019,15:05:00,1779
10/10/2019,17:05:00,1779
10/10/2019,19:05:00,1807
10/10/2019,21:05:00,1917
10/10/2019,23:05:00,1779
10/11/2019,1:05:00,2021
10/11/2019,3:05:00,1835
10/11/2019,5:05:00,1779
10/11/2019,7:15:00,1750
10/11/2019,9:05:00,1807
10/11/2019,11:05:00,1863
10/11/2019,13:05:00,1835
10/11/2019,17:05:00,1890
10/11/2019,19:05:00,1835
10/11/2019,23:05:00,1721
10/12/2019,1:05:00,1721
10/12/2019,5:05:00,1835
10/12/2019,7:05:00,1750
10/12/2019,9:05:00,1779
10/12/2019,11:05:00,1835
10/12/2019,13:05:00,1835
10/12/2019,15:05:00,1807
10/12/2019,17:05:00,1835
10/12/2019,19:05:00,1807
10/12/2019,21:15:00,1863
10/12/2019,23:05:00,1863
10/13/2019,1:05:00,1863
10/13/2019,3:05:00,1779
10/13/2019,5:05:00,1807
10/13/2019,7:05:00,1863
10/13/2019,9:05:00,1835
10/13/2019,13:05:00,1721
10/13/2019,15:05:00,1691
10/13/2019,17:05:00,1660
10/13/2019,19:05:00,1721
10/13/2019,21:05:00,1807
10/13/2019,23:05:00,1750
10/14/2019,1:05:00,1691
10/14/2019,3:05:00,1779
10/14/2019,5:05:00,1807
10/14/2019,7:10:00,1750
10/14/2019,9:05:00,1750
10/14/2019,11:05:00,1660
10/14/2019,13:05:00,1835
10/14/2019,15:05:00,1807
10/14/2019,17:05:00,1779
10/14/2019,19:05:00,1691
10/14/2019,21:05:00,1779
10/14/2019,23:05:00,1750
10/15/2019,3:05:00,1779
10/16/2019,9:05:00,1863
10/16/2019,11:05:00,2021
10/16/2019,13:05:00,1890
10/16/2019,17:20:00,1890
10/16/2019,19:05:00,1970
10/16/2019,23:05:00,1835
