Date,Time,MC%,Drop
2/23/2020,17:45,9.2,7
2/23/2020,19:45,9.5,4.17
2/23/2020,19:45,9.2,4.75
2/23/2020,19:45,8.9,4.42
2/23/2020,21:45,9.2,5.33
2/23/2020,21:45,8.9,4.5
2/23/2020,21:45,9,5.25
2/23/2020,23:45,9,4.42
2/23/2020,23:45,9,4.08
2/23/2020,23:45,9,3.83
2/24/2020,1:45,8.5,3.75
2/24/2020,1:45,8.9,3.92
2/24/2020,3:45,9.7,4.08
2/24/2020,3:45,8.9,4
2/24/2020,3:45,9,3.42
2/24/2020,5:45,8.9,4.25
2/24/2020,5:45,8.9,3.25
2/24/2020,9:45,9.1,5
2/24/2020,11:45,9.2,3.58
2/24/2020,11:45,9.3,4.08
2/24/2020,13:45,9.2,3.58
2/24/2020,13:45,9.1,3.42
2/24/2020,13:45,9,4.33
2/24/2020,17:45,9,4.25
2/24/2020,17:45,8.8,4.17
2/24/2020,21:45,9,4.42
2/24/2020,21:45,8.8,3.58
2/24/2020,23:45,8.8,4.58
2/24/2020,23:45,8.7,4.17
2/25/2020,1:45,8.8,4.17
2/25/2020,1:45,8.9,4.08
2/25/2020,1:45,9,4
2/25/2020,3:45,8.9,3.25
2/25/2020,3:45,8.9,3
2/25/2020,5:45,9.2,4.5
2/25/2020,7:45,9.1,3.92
2/25/2020,7:45,8.9,3.92
2/25/2020,9:45,9.1,5.5
2/25/2020,9:45,9.5,3.67
2/25/2020,11:45,9.3,4.58
3/17/2020,3:45,8.5,3.25
3/17/2020,3:45,8.5,3.25
3/17/2020,3:45,8.9,3.5
3/17/2020,7:45,9.2,3.67
3/17/2020,13:45,8.8,4.67
3/17/2020,13:45,9.7,5.42
3/17/2020,19:45,8.4,2.33
3/17/2020,21:45,8.8,3.33
3/17/2020,21:45,8.9,3.83
3/17/2020,21:45,8.8,2.83
3/17/2020,21:45,9.3,3.75
3/17/2020,23:45,9.2,3.92
3/17/2020,23:45,9.1,4.42
3/17/2020,23:45,9.2,3.92
3/18/2020,3:45,9,4.83
3/18/2020,9:45,9.6,4.58
3/18/2020,13:45,9.3,3.83
3/18/2020,19:45,8.6,2.33
3/18/2020,21:45,8.9,3.5
3/18/2020,21:45,8.7,2.92
3/18/2020,23:45,9.1,5.25
3/18/2020,23:45,9.2,4.42
3/19/2020,3:45,9.2,4.17
3/19/2020,7:45,8.8,3.33
3/19/2020,7:45,8.8,3.5
3/19/2020,7:45,8.8,4.67
3/19/2020,9:45,9.3,4.5
3/19/2020,9:45,9.3,4.58
3/19/2020,13:45,9.1,3.67
3/19/2020,15:45,8.8,4
3/19/2020,15:45,8.7,3.42
3/19/2020,15:45,9.2,3.33
3/19/2020,23:45,8.9,4.33
3/19/2020,23:45,9.2,4.58
3/19/2020,23:45,9,4.5
3/20/2020,3:45,8.7,3.58
3/20/2020,3:45,9,3.92
3/20/2020,7:45,9.5,2.5
3/20/2020,9:45,8.6,3.83
3/20/2020,9:45,8.7,3.83
3/20/2020,13:45,8.5,3.08
3/20/2020,15:45,9.1,4.17
2/25/2020,11:45,9,4.33
2/25/2020,11:45,9.1,4.75
2/25/2020,13:45,9.1,3.25
2/25/2020,15:45,9,4.5
2/25/2020,15:45,9.1,4.17
2/25/2020,15:45,9.1,4.58
2/25/2020,17:45,9.1,5.17
2/25/2020,19:45,8.9,4.67
2/25/2020,21:45,8.6,5
2/25/2020,21:45,8.7,4.67
2/25/2020,21:45,9,4.83
2/25/2020,23:45,8.9,3.58
2/26/2020,1:45,8.9,6.08
2/26/2020,3:45,9.3,6.42
2/26/2020,3:45,9.4,7.08
2/26/2020,3:45,9.4,7.92
2/26/2020,5:45,9.3,6.42
2/26/2020,5:45,9.4,6.42
2/26/2020,5:45,9.3,6.58
2/26/2020,9:45,9,4.33
2/26/2020,9:45,8.9,4.17
2/26/2020,11:45,9.2,5.17
2/26/2020,11:45,9.2,5.17
2/26/2020,11:45,9,5.42
2/26/2020,13:45,9.3,4.58
2/26/2020,21:45,9.3,4
2/27/2020,1:45,9.3,7
2/27/2020,1:45,9.2,7.42
2/27/2020,1:45,9.2,7
2/27/2020,5:45,9,4.83
2/27/2020,5:45,9.1,5.08
2/27/2020,5:45,9.1,4.83
2/27/2020,7:45,9,5
2/27/2020,7:45,9.1,7.58
2/27/2020,9:45,9.2,6.5
2/27/2020,9:45,9.3,5.67
2/27/2020,9:45,9.2,6.25
2/27/2020,11:45,9.2,5.92
2/27/2020,11:45,9.4,5.25
2/27/2020,11:45,9,5
2/27/2020,13:45,8.8,4.92
2/27/2020,13:45,9.1,5.58
1/17/2020,11:45,9,4.5
1/17/2020,15:45,9.3,5.17
1/17/2020,15:45,9.3,5.42
1/17/2020,17:45,9.5,5.08
1/17/2020,17:45,9.5,4.75
1/17/2020,17:45,9.3,5.5
1/17/2020,17:45,9.4,5.5
1/17/2020,19:45,9.3,4.58
1/17/2020,19:45,9.2,4.92
1/17/2020,21:45,9.7,4.33
1/17/2020,21:45,9.2,4.08
1/18/2020,1:45,9.2,5.67
1/18/2020,3:45,9.3,4.42
1/18/2020,3:45,9.5,4.75
1/18/2020,3:45,9.3,5.25
1/18/2020,5:45,9.5,6.25
1/18/2020,7:45,9.4,6.08
1/18/2020,7:45,9.6,6.92
1/18/2020,9:45,8.9,5.08
1/18/2020,9:45,9.1,5.42
1/18/2020,13:45,9.1,4.08
1/18/2020,15:45,9,4
1/18/2020,15:45,9,3
1/18/2020,15:45,9,3.5
1/18/2020,19:45,8.9,4.58
1/18/2020,19:45,8.8,3.42
1/18/2020,19:45,8.9,5.17
1/19/2020,11:45,9.2,5.25
1/19/2020,11:45,9,5.75
1/19/2020,11:45,9.5,5.08
1/19/2020,11:45,9.3,4.58
1/19/2020,13:45,9.5,5.83
1/19/2020,15:45,8.9,3.17
1/19/2020,15:45,9,4.75
1/19/2020,15:45,9.3,4.67
1/19/2020,17:45,8.8,4.92
1/19/2020,19:45,9.2,4.42
1/19/2020,23:45,9,3.42
1/19/2020,23:45,8.9,3.92
1/19/2020,23:45,9.3,5
5/10/2020,15:45,9,4.67
5/10/2020,17:45,9.4,4.58
5/10/2020,17:45,9.4,4.67
5/10/2020,19:45,9,4
5/10/2020,19:45,9.2,3.83
5/10/2020,19:45,9,3.92
5/10/2020,23:45,8.9,4
5/11/2020,1:45,8.8,5.5
5/11/2020,1:45,9,6
5/11/2020,3:45,9.1,4.33
5/11/2020,3:45,9,4.33
5/11/2020,7:45,8.7,2.83
5/11/2020,7:45,,
5/11/2020,9:45,8.9,3
5/11/2020,9:45,8.9,
5/11/2020,9:45,8.8,
5/11/2020,11:45,8.7,2.58
5/11/2020,13:45,8.9,3.92
5/11/2020,13:45,8.9,3.25
5/11/2020,15:45,8.9,2.67
5/11/2020,15:45,8.8,3.58
5/11/2020,15:45,8.7,4
5/11/2020,17:45,9.3,3.58
5/11/2020,17:45,9.1,4
5/11/2020,19:45,9.4,4.67
5/11/2020,19:45,9.7,4.58
5/12/2020,1:45,9,3.67
5/12/2020,3:45,9.5,3.67
5/12/2020,3:45,9.4,4.25
5/12/2020,5:45,9.4,5.42
5/12/2020,9:45,9.2,3.58
5/12/2020,9:45,9.1,3.67
5/12/2020,13:45,9.2,3.5
5/12/2020,13:45,9.1,3.42
5/12/2020,15:45,9,4.75
5/12/2020,15:45,8.9,4.5
5/12/2020,15:45,9,5.08
5/12/2020,15:45,8.8,4.83
5/12/2020,17:45,8.9,3.42
5/12/2020,17:45,9,3.83
5/12/2020,19:45,8.5,2.92
3/20/2020,15:45,8.8,4.17
3/20/2020,19:45,8.6,4.08
3/20/2020,19:45,9.1,3.92
3/20/2020,19:45,8.6,3.75
3/21/2020,3:45,9.2,4.58
3/21/2020,7:45,8.8,4.67
3/21/2020,9:45,8.9,4.17
3/21/2020,9:45,8.9,5.08
3/21/2020,11:45,9.2,5.83
3/21/2020,13:45,8.7,3.67
3/21/2020,15:45,8.6,3.17
3/21/2020,15:45,8.9,3.58
3/21/2020,15:45,8.8,3.67
3/21/2020,19:45,8.5,2.58
3/21/2020,21:45,8.8,4.58
3/21/2020,21:45,8.8,4.83
3/22/2020,1:45,9.1,3.92
3/22/2020,3:45,9.1,4.17
3/22/2020,3:45,9,5
3/22/2020,9:45,9.2,3.42
3/22/2020,9:45,9.2,4.75
3/22/2020,13:45,9.5,3.67
3/22/2020,13:45,9.2,4.25
3/22/2020,15:45,9,4.25
3/22/2020,19:45,8.7,3.17
3/22/2020,19:45,8.6,3
3/22/2020,21:45,9.2,4.83
3/22/2020,21:45,8.8,4.08
3/22/2020,23:45,9.1,3
3/22/2020,23:45,9.2,4.5
3/23/2020,3:45,9,4.08
3/23/2020,11:45,9,3.42
3/23/2020,15:45,8.7,3.25
3/23/2020,15:45,8.9,3.58
3/23/2020,19:45,8.9,3.92
3/23/2020,19:45,8.8,3.17
3/23/2020,21:45,8.8,4.08
3/24/2020,1:45,9.1,6.42
3/24/2020,3:45,9,4.5
3/24/2020,3:45,9.2,4.25
3/24/2020,3:45,9.3,4.67
3/24/2020,11:45,9.3,5.25
1/20/2020,1:45,9.2,4.58
1/20/2020,3:45,9.1,3.92
1/20/2020,5:45,9.2,5
1/20/2020,5:45,9.7,4.75
1/20/2020,7:45,9.6,3.92
1/20/2020,7:45,9.7,4.58
1/20/2020,7:45,9.6,4.08
1/20/2020,7:55,,
1/20/2020,13:45,8.5,4.5
1/20/2020,13:45,9.1,5.92
1/20/2020,15:45,9.2,3.92
1/20/2020,17:45,8.8,3.17
1/20/2020,19:45,9.1,5.42
1/20/2020,19:45,9.4,3.92
1/20/2020,21:45,9.4,3.33
1/20/2020,21:45,9,3.67
1/20/2020,21:45,8.7,4
1/21/2020,1:45,9,3.58
1/21/2020,3:45,9.3,3.5
1/21/2020,3:45,9,4.83
1/21/2020,5:45,9.3,4.5
1/21/2020,5:45,9.5,4.67
1/21/2020,5:45,9.1,4.58
1/21/2020,7:45,9.9,3.83
1/21/2020,7:45,9.4,4.08
1/21/2020,13:45,9.4,4.67
1/21/2020,13:45,9.4,5
1/21/2020,13:45,9.5,4.75
1/21/2020,15:45,9.5,5.92
1/21/2020,15:45,9.7,4.58
1/21/2020,17:45,9.2,4.08
1/21/2020,17:45,9.9,4.58
1/21/2020,19:45,9.2,5.58
1/22/2020,1:45,8.7,4.25
1/22/2020,3:45,9.3,5.67
1/22/2020,3:45,9.1,5.92
1/22/2020,5:45,9.4,4.75
1/22/2020,7:45,9.3,3.75
1/22/2020,7:45,9.2,3.58
1/22/2020,9:45,9.3,4.42
1/22/2020,9:45,9.2,4.42
5/12/2020,19:45,8.7,2.92
5/12/2020,21:45,9.5,5.58
5/12/2020,21:45,9.2,5.25
5/12/2020,23:45,9.2,5.17
5/12/2020,23:45,9,5.25
5/12/2020,23:45,9.1,4.67
5/13/2020,1:45,9,3.92
5/13/2020,1:45,9,3.75
5/13/2020,3:45,8.9,4.25
5/13/2020,5:45,9.2,3.42
5/13/2020,5:45,9.1,4.17
5/13/2020,7:45,8.9,4.92
5/13/2020,7:45,9.1,4.58
5/13/2020,7:45,9.3,4.75
5/13/2020,11:45,9.3,3.92
5/13/2020,11:45,9.2,4.08
5/13/2020,11:45,9.4,4.25
5/13/2020,15:45,9.3,3.67
5/13/2020,15:45,9.5,4.08
5/13/2020,17:45,9.6,4.17
5/13/2020,17:45,9.2,4.5
5/13/2020,17:45,9,4.67
5/13/2020,19:45,9.4,4.42
5/13/2020,19:45,8.9,5.33
5/14/2020,1:45,8.7,4.33
5/14/2020,3:45,8.8,6.42
5/14/2020,3:45,9.5,6.25
5/14/2020,3:45,9.3,6.75
5/14/2020,9:45,9.2,4.08
5/14/2020,9:45,9.5,4.92
5/14/2020,9:45,9,4.83
5/14/2020,13:45,9.2,6.67
5/14/2020,13:45,9.2,6.5
5/14/2020,15:45,9.3,5.42
5/14/2020,17:45,9,4.08
5/14/2020,19:45,9.2,3.75
5/14/2020,21:45,9.2,4.92
5/14/2020,21:45,9.5,4.42
5/14/2020,23:45,8.5,2.5
5/14/2020,23:45,8.7,2.58
2/27/2020,13:45,9.1,5.17
2/27/2020,15:45,9.3,5.25
2/27/2020,15:45,8.8,5.5
2/27/2020,15:45,8.7,5.42
2/27/2020,19:45,9.4,5.33
2/27/2020,21:45,9.4,5.42
2/27/2020,21:45,9.1,6
2/27/2020,21:45,9.3,5.5
2/27/2020,23:45,8.8,4.83
2/28/2020,1:45,8.8,5.5
2/28/2020,1:45,8.8,5.25
2/28/2020,3:45,9.4,4.58
2/28/2020,3:45,9.3,4.75
2/28/2020,5:45,9.1,4.92
2/28/2020,5:45,9.6,4.83
2/28/2020,7:45,8.6,4.5
2/28/2020,7:45,8.6,4.17
2/28/2020,9:45,8.8,2.92
2/28/2020,9:45,8.8,3.17
2/28/2020,13:15,9.6,5.33
2/28/2020,13:15,9,4.33
2/28/2020,15:45,8.9,3.08
2/28/2020,17:45,9.1,4.08
2/28/2020,19:45,9.2,3.75
2/28/2020,19:45,8.9,4
2/28/2020,21:45,8.8,3.75
2/28/2020,23:45,8.5,2.67
2/28/2020,23:45,8.5,2
2/29/2020,1:45,8.8,3.58
2/29/2020,1:45,9,3.42
2/29/2020,1:45,8.7,4.25
2/29/2020,3:45,9,3.58
2/29/2020,5:45,8.4,4.08
2/29/2020,7:45,9,5.83
2/29/2020,7:45,8.8,5.25
2/29/2020,7:45,8.7,5.17
2/29/2020,9:45,8.6,1.33
2/29/2020,11:45,9.1,3.33
2/29/2020,11:45,9.1,3.08
2/29/2020,13:45,8.9,3.33
1/22/2020,11:45,9.5,4.33
1/22/2020,15:45,8.9,3.08
1/22/2020,17:45,9.2,5
1/22/2020,19:45,9.3,5
1/22/2020,21:45,9.8,5.58
1/22/2020,21:45,9.5,4.92
1/22/2020,21:45,9.5,4
1/22/2020,23:45,9.4,5.58
1/22/2020,23:45,9.4,5
1/22/2020,23:45,9.5,3.58
1/23/2020,1:45,9.1,4.92
1/23/2020,1:45,9.2,4.5
1/23/2020,3:45,9.8,3.83
1/23/2020,3:45,9.3,3.67
1/23/2020,3:45,10,3.58
1/23/2020,5:45,9.7,3.67
1/23/2020,5:45,9.5,4.17
1/23/2020,7:45,8.9,4.75
1/23/2020,7:45,9.2,5.92
1/23/2020,7:45,8.9,6.92
1/23/2020,9:45,9.2,4.83
1/23/2020,9:45,9.5,6.5
1/23/2020,11:45,9,6.67
1/23/2020,11:45,9,6.75
1/23/2020,13:45,9,5.33
1/23/2020,17:45,9.3,5.42
1/23/2020,19:45,9,3.92
1/23/2020,19:45,9,4.25
1/23/2020,19:45,9,4.42
1/23/2020,21:45,9.2,5
1/23/2020,21:45,9.4,5.08
1/23/2020,23:45,8.9,3.75
1/23/2020,23:45,9.2,3.83
1/24/2020,1:45,9.2,5.25
1/24/2020,3:45,9.4,3.58
1/24/2020,3:45,9.4,3.17
1/24/2020,5:45,9.5,5.17
1/24/2020,5:45,9.4,4.5
1/24/2020,7:45,9,5.58
1/24/2020,7:45,9,6.17
5/14/2020,23:45,8.5,2.58
5/15/2020,1:45,9.2,5.17
5/15/2020,1:45,8.7,4.25
5/15/2020,1:45,8.9,4.75
5/15/2020,5:45,8.9,5.17
5/15/2020,5:45,9.3,6.42
5/15/2020,7:45,8.7,4.67
5/15/2020,7:45,8.8,5.25
5/15/2020,7:45,8.7,5.25
5/15/2020,7:45,8.7,4.67
5/15/2020,11:45,9.4,4
5/15/2020,11:45,9,4.75
5/15/2020,15:45,9.2,4.83
5/15/2020,15:45,9.2,4.42
5/15/2020,17:45,9.6,4.25
5/15/2020,17:45,9.3,4.58
5/15/2020,19:45,9.2,4.08
5/15/2020,19:45,9.1,4.42
5/15/2020,19:45,9.5,4
5/15/2020,21:45,9.3,4.08
5/16/2020,1:45,8.9,3.75
5/16/2020,3:45,9.2,4
5/16/2020,3:45,9,3.92
5/16/2020,7:45,9,4.83
5/16/2020,9:45,9.6,3.83
5/16/2020,9:45,9.5,4.5
5/16/2020,9:45,9.3,5.17
5/16/2020,11:45,8.9,2.92
5/16/2020,13:45,9,3.25
5/16/2020,13:45,9.2,4.17
5/16/2020,17:45,8.9,2.92
5/16/2020,17:45,,
5/16/2020,21:45,8.7,2.17
5/16/2020,21:45,9,2.75
5/16/2020,23:45,9,2.83
5/16/2020,23:45,9,2.67
5/17/2020,1:45,9.3,4.25
5/17/2020,1:45,9.3,4.42
5/17/2020,3:45,9.5,3.92
5/17/2020,7:45,9.2,4.92
5/17/2020,9:45,9,3.42
3/24/2020,15:45,8.8,2.75
3/24/2020,19:45,9,3.92
3/24/2020,19:45,9.1,3.67
3/24/2020,19:45,8.7,4
3/24/2020,21:45,8.7,3.58
3/25/2020,1:45,8.9,4.42
3/25/2020,1:45,9,4.58
3/25/2020,3:45,9.4,4.25
3/25/2020,3:45,9.4,4.33
3/25/2020,3:45,9.3,4.5
3/25/2020,7:45,9.1,3.83
3/25/2020,9:45,9,3.5
3/25/2020,9:45,9.1,3.92
3/25/2020,9:45,9,4.58
3/25/2020,11:45,8.8,4.5
3/25/2020,13:45,9.1,4.92
3/25/2020,13:45,9.1,6.25
3/25/2020,13:45,9,5.83
3/25/2020,19:45,9.2,4.17
3/25/2020,21:45,9,4.25
3/25/2020,21:45,8.8,3.58
3/25/2020,21:45,8.8,3.33
3/25/2020,21:45,8.8,3.33
3/25/2020,23:45,9.1,3.42
3/25/2020,23:45,9.5,3.17
3/25/2020,23:45,8.9,3.17
3/26/2020,3:45,9.1,4.75
3/26/2020,3:45,8.9,4.33
3/26/2020,9:45,9,4.67
3/26/2020,9:45,8.8,4.17
3/26/2020,9:45,8.7,4.25
3/26/2020,11:45,9.1,4.75
3/26/2020,13:45,9,4.83
3/26/2020,13:45,9.6,3.17
3/26/2020,19:45,9,4.17
3/26/2020,21:45,9.5,5.08
3/26/2020,21:45,9.3,4.83
3/26/2020,23:45,8.7,4.67
3/26/2020,23:45,,4.75
3/26/2020,23:45,,3.67
3/27/2020,1:45,8.5,3.58
3/28/2020,3:45,9.4,4.75
3/28/2020,9:45,8.5,3.58
2/29/2020,13:45,8.9,3.75
2/29/2020,13:45,8.9,3.67
2/29/2020,15:45,8.7,3.17
2/29/2020,15:45,8.5,3.42
2/29/2020,21:45,8.9,4
2/29/2020,21:45,8.7,3.83
2/29/2020,21:45,9,4
2/29/2020,23:45,9.2,3.83
2/29/2020,23:45,8.8,4.67
3/1/2020,1:45,9.1,5.33
3/1/2020,1:45,9.3,4.83
3/1/2020,1:45,9.4,6.25
3/1/2020,3:45,8.6,3.5
3/1/2020,3:45,8.9,4.58
3/1/2020,3:45,8.9,4.33
3/1/2020,5:45,8.8,3.67
3/1/2020,7:45,8.8,4.08
3/1/2020,7:45,8.8,4.08
3/1/2020,9:45,9,5.33
3/1/2020,9:45,9,6.33
3/1/2020,13:45,8.5,4
3/1/2020,13:45,8.9,4.08
3/1/2020,13:45,8.7,4.42
3/1/2020,15:45,8.7,5.33
3/1/2020,15:45,8.6,4.83
3/1/2020,21:45,9.3,4.67
3/1/2020,23:45,9.2,3.83
3/2/2020,5:45,8.9,3.67
3/2/2020,7:45,9,3.92
3/2/2020,7:45,,
3/2/2020,11:45,9,4.5
3/2/2020,13:45,9,5.17
3/2/2020,13:45,8.6,5.17
3/2/2020,17:45,9.1,5.08
3/2/2020,17:45,8.9,4.58
3/2/2020,17:45,8.8,5
3/2/2020,19:45,8.8,2.83
3/2/2020,19:45,8.8,3.08
3/2/2020,21:45,8.9,3.92
3/2/2020,21:45,8.9,4.75
3/3/2020,1:45,9.1,5.75
5/17/2020,9:45,9.2,3.58
5/17/2020,9:45,9.2,3.5
5/17/2020,11:45,9.3,3.67
5/17/2020,13:45,8.9,2.5
5/17/2020,13:45,8.5,2.67
5/17/2020,13:45,8.8,2.67
5/17/2020,15:45,8.3,3.5
5/18/2020,1:45,9.6,4.5
5/18/2020,3:45,9.4,4.08
5/18/2020,3:45,9.2,4.25
5/18/2020,5:45,8.8,3.08
5/18/2020,5:45,9.1,3.75
5/18/2020,5:45,8.9,3.67
5/18/2020,7:45,8.8,2.08
5/18/2020,7:45,8.8,2.67
5/18/2020,7:45,8.7,2.75
5/18/2020,19:45,8.5,3
5/18/2020,21:45,9.2,4.08
5/18/2020,21:45,9.2,3.92
5/18/2020,23:45,8.7,3.17
5/18/2020,23:45,8.1,3.33
5/18/2020,23:45,8.2,2.42
5/19/2020,3:45,8.4,3.92
5/19/2020,5:45,9.1,4.67
5/19/2020,5:45,9,4.42
5/19/2020,7:45,9,2.5
5/19/2020,7:45,8.7,2.83
5/19/2020,7:45,8.9,3.17
5/19/2020,9:45,8.9,3.33
5/19/2020,11:45,9,3.83
5/19/2020,11:45,8.8,3.33
5/19/2020,11:45,8.7,3.5
5/19/2020,13:45,9.2,3.67
5/19/2020,13:45,9,4.33
5/19/2020,13:45,9,4.67
5/19/2020,15:45,8.6,3.42
5/19/2020,17:45,9.2,3.25
5/19/2020,17:45,8.8,3
5/19/2020,19:45,9.3,5.08
5/19/2020,19:45,9.5,4.75
3/28/2020,9:45,8.5,3.75
3/28/2020,13:45,8.4,4.17
3/28/2020,15:45,8.7,5.25
3/28/2020,15:45,9.3,4.5
3/28/2020,21:45,9.1,6.25
3/28/2020,23:45,9.2,4.25
3/28/2020,23:45,8.9,4.42
3/29/2020,1:45,8.7,4.58
3/29/2020,7:45,8.9,4.08
3/29/2020,7:45,9,4.33
3/29/2020,7:45,8.9,4.42
3/29/2020,11:45,9.4,5.33
3/29/2020,11:45,9.4,5.08
3/29/2020,11:45,9.3,5.17
3/29/2020,13:45,9,4.5
3/29/2020,13:45,9,4.42
3/29/2020,13:45,8.9,4.58
3/29/2020,19:45,9.3,3.92
3/29/2020,19:45,9,4.75
3/30/2020,1:45,8.9,5
3/30/2020,1:45,9.1,4.58
3/30/2020,3:45,8.9,5.17
3/30/2020,3:45,9.1,4.58
3/30/2020,3:45,8.8,4.42
3/30/2020,7:45,9.4,4.42
3/30/2020,9:45,8.9,4.92
3/30/2020,9:45,9.4,4.08
3/30/2020,11:45,9,4.5
3/30/2020,13:45,9.1,4.75
3/30/2020,13:45,9.1,4.25
3/30/2020,13:45,9.3,4.5
3/30/2020,15:45,9.4,5.42
3/30/2020,19:45,9.1,3.33
3/30/2020,19:45,9.1,4.25
3/30/2020,21:45,9,5.5
3/30/2020,21:45,9,5.5
3/30/2020,23:45,8.8,4.08
3/31/2020,1:45,9.4,6
3/31/2020,3:45,9.6,6.67
3/31/2020,3:45,9.6,7
3/31/2020,9:45,8.7,3.83
3/31/2020,9:45,8.8,4.08
3/3/2020,7:45,8.6,4.17
3/3/2020,7:45,,
3/3/2020,9:45,9.3,4.08
3/3/2020,9:45,9,3.92
3/3/2020,11:45,8.6,3.5
3/3/2020,11:45,9.2,4.42
3/3/2020,13:45,9.1,4.75
3/3/2020,15:45,9.1,3.92
3/3/2020,17:45,8.6,4.75
3/3/2020,17:45,8.8,4.33
3/3/2020,19:45,9.1,3.75
3/3/2020,19:45,9.1,4.08
3/3/2020,19:45,8.9,4
3/3/2020,21:45,8.7,4.58
3/3/2020,21:45,8.9,4.5
3/3/2020,21:45,8.8,4.08
3/3/2020,23:45,8.6,2.33
3/3/2020,23:45,8.4,2.75
3/3/2020,23:45,8.5,3
3/4/2020,5:45,8.8,3.92
3/4/2020,5:45,8.9,3.58
3/4/2020,7:45,8.8,4.42
3/4/2020,7:45,8.8,4.17
3/4/2020,7:45,8.8,4.42
3/4/2020,13:45,8.8,2.83
3/4/2020,13:45,9.3,4.58
3/4/2020,15:45,9,4.67
3/4/2020,15:45,8.6,4.5
3/4/2020,17:45,8.9,4.08
3/4/2020,17:45,9.2,4.67
3/4/2020,17:45,8.9,4.5
3/4/2020,19:45,8.9,4.58
3/4/2020,19:45,8.8,4.17
3/4/2020,21:45,8.8,3.42
3/4/2020,23:45,8.7,2
3/5/2020,1:45,9.4,4.5
3/5/2020,1:45,9.2,5.25
3/5/2020,3:45,9.5,7
3/5/2020,3:45,9.3,7.67
3/5/2020,3:45,9.6,7
5/19/2020,21:45,9.2,4.25
5/19/2020,21:45,9.2,4.17
5/19/2020,23:45,8.4,3.17
5/19/2020,23:45,8.6,3.42
5/19/2020,23:45,8.2,2.75
5/20/2020,1:45,8.9,3.25
5/20/2020,1:45,9,4.17
5/20/2020,5:45,9,4.33
5/20/2020,5:45,9.3,4.92
5/20/2020,7:45,9.2,5.5
5/20/2020,7:45,9.6,5.5
5/20/2020,9:45,9.2,4.08
5/20/2020,11:45,9.2,3.83
5/20/2020,13:45,9,4.08
5/20/2020,13:45,9.3,4.58
5/20/2020,21:45,9.5,5
5/20/2020,23:45,8.7,3.83
5/20/2020,23:45,8.8,3.83
5/21/2020,1:45,8.9,3.75
5/21/2020,1:45,9.2,5.08
5/21/2020,1:45,8.9,5.67
5/21/2020,5:45,9,4.67
5/21/2020,7:45,8.5,4.08
5/21/2020,7:45,8.9,4.08
5/21/2020,11:45,9.4,4.17
5/21/2020,11:45,9.4,4.17
5/21/2020,11:45,9.1,4.33
5/21/2020,15:45,8.7,4.83
5/21/2020,17:45,9.2,3.92
5/21/2020,17:45,8.8,4.25
5/21/2020,19:45,8.6,3.5
5/21/2020,21:45,9.3,2.83
5/21/2020,21:45,9.3,4.08
5/21/2020,21:45,8.8,4.25
5/21/2020,23:45,8.7,4.25
5/21/2020,23:45,8.8,5.5
5/22/2020,3:45,9,4.08
5/22/2020,3:45,9,4.08
5/22/2020,5:45,9.3,5.83
5/22/2020,5:45,9.1,5.5
5/22/2020,9:40,9,4.17
1/24/2020,13:45,9.3,4.83
1/24/2020,13:45,9.3,5.08
1/24/2020,15:45,9.7,4.58
1/24/2020,15:45,9.6,4.67
1/24/2020,15:45,9.8,4.83
1/24/2020,17:45,9.1,3.75
1/24/2020,21:45,9.4,5.5
1/24/2020,23:45,9,3.25
1/25/2020,1:45,9.1,3.67
1/25/2020,1:45,9,4.67
1/25/2020,1:45,9.1,4.08
1/25/2020,3:45,8.9,5
1/25/2020,3:45,8.9,4.67
1/25/2020,5:45,8.9,4.58
1/25/2020,7:45,9.1,4.08
1/25/2020,7:50,,
1/25/2020,9:45,9,4.33
1/25/2020,9:45,9.1,5.58
1/25/2020,9:45,8.8,5.42
1/25/2020,11:45,9.1,5.08
1/25/2020,13:45,9.1,4.42
1/25/2020,13:45,8.9,4
1/25/2020,13:45,9.4,4.92
1/25/2020,17:45,9,4.17
1/25/2020,19:45,8.9,5.17
1/25/2020,19:45,8.7,3.42
1/25/2020,19:45,8.7,4.25
1/25/2020,23:45,9,4.25
1/25/2020,23:45,8.9,4.25
1/26/2020,1:45,9.3,4.75
1/26/2020,3:15,8.8,4.25
1/26/2020,5:45,8.9,4.25
1/26/2020,7:45,8.8,4.33
1/26/2020,7:45,8.5,4.75
1/26/2020,9:45,9.3,5.42
1/26/2020,11:45,9,4.25
1/26/2020,11:45,8.8,5
1/26/2020,13:45,8.8,4.25
1/26/2020,15:45,8.6,4.17
1/26/2020,15:45,8.9,4.83
1/26/2020,15:45,9,4.42
3/5/2020,7:45,8.8,3.5
3/5/2020,7:45,8.9,3.25
3/5/2020,11:45,8.5,3.25
3/5/2020,11:30,,
3/5/2020,11:30,,
3/5/2020,13:45,9.1,4.08
3/5/2020,13:45,9,4.5
3/5/2020,13:45,9.1,4.92
3/5/2020,17:45,9.1,5.58
3/5/2020,17:45,9.2,5.58
3/5/2020,17:45,9.2,6.42
3/5/2020,19:45,8.7,3.75
3/5/2020,23:45,8.8,3.25
3/5/2020,23:45,9.1,3.17
3/5/2020,23:45,9.3,3.75
3/6/2020,1:45,9.1,5.75
3/6/2020,3:45,8.4,4.92
3/6/2020,5:45,8.9,3.5
3/6/2020,5:45,8.8,3
3/6/2020,5:45,8.9,3.5
